player_pkey,Player,Team,Year,isOverseas,isBatsman,isBowler,isWicketKeeper,isCapped,UncappedAndPerformed,base,Amount,runs_per_match,matches_bat,strike_rate_bat,average_bat,wickets_per_match,matches_bowl,economy_rate,strike_rate_bowl,average_bowl,bat_powerplay,bat_death,bowl_powerplay,bowl_death
202,Josh Hazlewood,Royal Challengers Bangalore,2022,1,0,1,0,1,0,2.0,7.75,12.0,1,400.0,12.0,0.7,10,6.611111111111111,34.0,30.857142857142858,0.0,136.714,13.167240922342963,24.42857142857143
54,Josh Hazlewood,Chennai Super Kings,2020,1,0,1,0,1,0,2.0,2.0,37.57142857142857,21,159.3939393939394,46.411764705882355,0.0,0,0.0,0.0,0.0,262.7290666666667,133.642,0.0,0.0
222,Joshua Philippe,Royal Challengers Bangalore,2020,1,0,0,1,1,0,0.2,0.2,19.4375,16,153.96039603960395,28.272727272727273,0.0,0,0.0,0.0,0.0,121.46909473684212,105.39539130434784,0.0,0.0
4452,K.Bhagath Varma,Chennai Super Kings,2022,0,1,1,0,0,0,0.2,0.2,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4452,K.Bhagath Varma,Chennai Super Kings,2021,0,1,1,0,0,0,0.2,0.2,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,K.C Cariappa,Rajasthan Royals,2022,0,0,1,0,0,0,0.2,0.3,3.4,5,130.76923076923077,8.5,0.7058823529411765,17,6.467065868263473,30.0,27.833333333333332,0.0,50.86371428571429,37.6875,20.680851063829788
95,K.C Cariappa,Rajasthan Royals,2021,0,0,1,0,0,0,0.2,0.2,3.4,5,130.76923076923077,8.5,0.7058823529411765,17,6.467065868263473,30.0,27.833333333333332,0.0,50.86371428571429,37.6875,20.680851063829788
4,K.M. Asif,Chennai Super Kings,2022,0,0,1,0,0,0,0.2,0.2,0.3333333333333333,3,33.33333333333333,1.0,1.1333333333333333,15,8.0,22.11764705882353,16.58823529411765,0.0,0.0,10.033277870216306,15.26565394590589
2145,K.S. Bharat,Delhi Capitals,2022,0,0,0,1,0,1,0.2,2.0,24.818181818181817,11,135.14851485148515,24.818181818181817,0.0,0,0.0,0.0,0.0,169.7332711864407,0.0,0.0,0.0
126,Kagiso Rabada,Punjab Kings,2022,1,0,1,0,1,0,2.0,9.25,5.884615384615385,26,110.86956521739131,8.5,1.5,62,7.965738758029978,20.0,15.064516129032258,0.0,81.43511111111113,14.657912394653495,9.794790844514601
70,Kamlesh Nagarkoti,Delhi Capitals,2022,0,1,1,0,0,1,0.4,1.1,3.6666666666666665,6,70.96774193548387,7.333333333333333,0.5555555555555556,9,8.884615384615385,46.2,31.2,0.0,37.270947368421055,21.75,21.648160535117057
376,Kane Richardson,Royal Challengers Bangalore,2020,1,0,1,0,1,0,2.0,4.0,6.181818181818182,11,115.2542372881356,68.0,1.4444444444444444,36,7.895113230035758,21.23076923076923,16.134615384615383,0.0,70.23662711864408,13.182371909709781,11.335469884060702
2193,Karan Sharma,Lucknow Super Giants,2022,0,1,1,0,0,0,0.2,0.2,30.166666666666668,6,148.36065573770492,36.2,1.0,2,5.5,22.0,24.0,0.0,0.0,0.0,0.0
2193,Karn Sharma,Royal Challengers Bangalore,2022,0,0,1,0,0,0,0.5,0.5,30.166666666666668,6,148.36065573770492,36.2,1.0,2,5.5,22.0,24.0,0.0,0.0,0.0,0.0
234,Kartik Tyagi,Sunrisers Hyderabad,2022,0,0,1,0,0,1,0.2,4.0,1.3333333333333333,3,66.66666666666666,4.0,0.9,10,9.615720524017467,40.77777777777778,25.444444444444443,0.0,23.49866666666667,18.552869150150464,15.507692307692306
234,Kartik Tyagi,Rajasthan Royals,2020,0,0,1,0,0,1,0.2,1.3,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,Karun Nair,Rajasthan Royals,2022,0,1,0,0,1,0,0.5,1.4,25.1875,48,144.79041916167665,28.785714285714285,0.0,1,9.0,0.0,0.0,80.44266666666667,136.2385238095238,0.0,0.0
166,Karun Nair,Kolkata Knight Riders,2021,0,1,0,0,1,0,0.5,0.5,25.1875,48,144.79041916167665,28.785714285714285,0.0,1,9.0,0.0,0.0,80.44266666666667,136.2385238095238,0.0,0.0
46,Kedar Jadhav,Sunrisers Hyderabad,2021,0,1,1,0,1,0,1.0,2.0,20.294117647058822,34,112.56117455138663,26.53846153846154,0.0,0,0.0,0.0,0.0,61.02423529411765,60.89038095238096,0.0,0.0
2145,Kona Srikar Bharat,Royal Challengers Bangalore,2021,0,0,0,1,0,0,0.2,0.2,24.818181818181817,11,135.14851485148515,24.818181818181817,0.0,0,0.0,0.0,0.0,169.7332711864407,0.0,0.0,0.0
4412,Krishnappa Gowtham,Lucknow Super Giants,2022,0,1,1,0,0,0,0.5,0.9,9.0,2,120.0,18.0,1.6,5,9.9375,19.875,12.0,0.0,48.52475,10.52300729192859,26.318537859007833
4412,Krishnappa Gowtham,Chennai Super Kings,2021,0,1,1,0,0,1,0.5,9.25,9.0,2,120.0,18.0,1.6,5,9.9375,19.875,12.0,0.0,48.52475,10.52300729192859,26.318537859007833
143,Krunal Pandya,Lucknow Super Giants,2022,0,1,1,0,1,0,2.0,8.25,13.703125,64,128.7812041116006,19.488888888888887,0.7125,80,7.641655886157827,34.54385964912281,27.12280701754386,18.818,234.47342592592594,14.340255965496226,12.119625967325883
2411,Kuldeep Sen,Rajasthan Royals,2022,0,0,1,0,0,0,0.2,0.2,0.3333333333333333,3,14.285714285714285,1.0,0.6666666666666666,12,8.368421052631579,46.375,33.25,0.0,0.0,8.567228177641653,10.433511933755481
64,Kuldeep Yadav,Delhi Capitals,2022,0,0,1,0,1,0,1.0,2.0,5.785714285714286,14,85.26315789473684,13.5,1.2142857142857142,56,7.6427969671440605,22.235294117647058,17.455882352941178,0.0,53.04196226415095,15.775759968416894,12.427005920141076
4446,Kuldip Yadav,Rajasthan Royals,2022,0,0,1,0,0,0,0.2,0.2,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4446,Kuldip Yadav,Rajasthan Royals,2021,0,0,1,0,0,0,0.2,0.2,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640,Kyle Jamieson,Royal Challengers Bangalore,2021,1,1,1,0,1,0,2.0,15.0,12.571428571428571,14,143.08943089430895,25.142857142857142,1.5161290322580645,31,7.852941176470589,18.93617021276596,14.46808510638298,0.0,126.7337752808989,11.591075220160814,10.050509424931052
701,Kyle Mayers,Lucknow Super Giants,2022,1,1,1,0,1,0,0.5,0.5,22.454545454545453,11,113.82488479262673,24.7,0.5,4,9.0,36.0,24.0,110.66314285714284,93.93733333333334,26.129032258064516,10.035398230088497
2903,Lalit Yadav,Delhi Capitals,2022,0,1,1,0,0,0,0.2,0.65,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2903,Lalit Yadav,Delhi Capitals,2020,0,1,1,0,0,0,0.2,0.2,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,Liam Livingstone,Punjab Kings,2022,1,1,1,0,1,0,1.0,11.5,26.571428571428573,77,137.31543624161074,28.027397260273972,1.064516129032258,31,8.277185501066098,19.606060606060606,14.212121212121213,532.2286872246696,102.60066666666668,26.25,7.663892617449664
172,Liam Livingstone,Rajasthan Royals,2021,1,1,1,0,1,0,1.0,0.75,26.571428571428573,77,137.31543624161074,28.027397260273972,1.064516129032258,31,8.277185501066098,19.606060606060606,14.212121212121213,532.2286872246696,102.60066666666668,26.25,7.663892617449664
96,Lockie Ferguson,Gujarat Titans,2022,1,0,1,0,1,0,2.0,10.0,7.0,7,132.43243243243242,24.5,1.3428571428571427,35,7.360509554140127,20.48936170212766,16.70212765957447,0.0,70.19629729729729,11.071185464715741,15.840938722294656
1902,Lukman Hussain Meriwala,Delhi Capitals,2021,0,0,1,0,0,0,0.2,0.2,2.0,3,150.0,6.0,1.7037037037037037,27,6.822916666666666,14.23913043478261,12.521739130434783,0.0,67.748,6.066968725826059,13.866028708133971
49,Lungisani Ngidi,Delhi Capitals,2022,1,0,1,0,1,0,0.5,0.5,1.6666666666666667,3,41.66666666666667,1.6666666666666667,1.6842105263157894,38,8.318877551020408,16.984375,12.25,0.0,17.166,12.721485451354804,10.130933359727388
2239,Luvnith Sisodia,Royal Challengers Bangalore,2022,0,0,0,1,0,0,0.2,0.2,13.0,13,119.01408450704226,13.0,0.0,0,0.0,0.0,0.0,101.14582642089096,0.0,0.0,0.0
239,M Siddharth,Delhi Capitals,2021,0,0,1,0,0,0,0.2,0.2,3.5,6,56.75675675675676,5.25,1.6153846153846154,13,5.658536585365853,11.047619047619047,11.714285714285714,0.0,19.456,8.74671669793621,12.966915688367129
239,M Siddharth,Kolkata Knight Riders,2020,0,0,1,0,0,0,0.2,0.2,3.5,6,56.75675675675676,5.25,1.4166666666666667,12,5.72972972972973,12.470588235294118,13.058823529411764,0.0,19.456,10.72340425531915,12.966915688367129
2154,M. Harisankar Reddy,Chennai Super Kings,2021,0,0,1,0,0,0,0.2,0.2,3.1666666666666665,6,135.71428571428572,9.5,1.4615384615384615,13,8.349809885931558,19.263157894736842,13.842105263157896,0.0,0.0,7.032558139534883,17.820299500831947
0,Maheesh Theekshana,Chennai Super Kings,2022,1,0,1,0,0,0,0.5,0.7,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,Mahipal Lomror,Royal Challengers Bangalore,2022,0,1,1,0,0,0,0.4,0.95,20.62162162162162,37,120.91917591125198,25.433333333333334,0.1,20,6.853080568720379,120.5,105.5,59.273380952380954,123.51425373134329,0.0,18.0
159,Manan Vohra,Lucknow Super Giants,2022,0,1,0,0,0,0,0.2,0.2,29.869565217391305,23,137.4,32.714285714285715,0.0,0,0.0,0.0,0.0,72.00860869565219,0.0,0.0,0.0
162,Mandeep Singh,Delhi Capitals,2022,0,1,0,0,0,1,0.5,1.1,23.98181818181818,55,139.57671957671957,35.648648648648646,0.2222222222222222,9,9.153846153846153,59.5,39.0,89.07808695652176,232.18996226415095,0.0,0.0
62,Manish Pandey,Lucknow Super Giants,2022,0,1,0,0,1,0,1.0,4.6,27.69047619047619,84,138.61740166865314,43.074074074074076,0.0,0,0.0,0.0,0.0,247.33255772357722,318.31185714285715,0.0,0.0
666,Marco Jansen,Sunrisers Hyderabad,2022,1,1,1,0,0,0,0.5,4.2,0.0,1,0.0,0.0,0.5,4,8.5,59.5,42.0,0.0,0.0,29.36842105263158,15.896103896103895
666,Marco Jansen,Mumbai Indians,2021,1,1,1,0,1,0,0.2,0.2,0.0,1,0.0,0.0,0.5,4,8.5,59.5,42.0,0.0,0.0,29.36842105263158,15.896103896103895
29,Marcus Stoinis,Delhi Capitals,2020,1,1,1,0,1,0,2.0,4.8,24.07843137254902,51,131.0565635005336,36.11764705882353,0.8222222222222222,45,8.978962131837307,28.83783783783784,19.27027027027027,217.96584033613442,268.9553533568905,16.548764629388817,11.878973909230432
249,Mark Wood,Lucknow Super Giants,2022,1,0,1,0,1,0,2.0,7.5,5.428571428571429,7,100.0,12.666666666666666,1.2666666666666666,15,8.770642201834862,25.157894736842106,17.210526315789473,0.0,64.2845,15.916955017301037,14.320441988950277
390,Matthew Wade,Gujarat Titans,2022,1,0,0,1,1,0,2.0,2.4,33.79545454545455,44,152.9835390946502,37.175,0.0,0,0.0,0.0,0.0,462.33133915857604,117.29508988764046,0.0,0.0
133,Mayank Markande,Mumbai Indians,2022,0,0,1,0,0,0,0.5,0.65,5.133333333333334,15,114.92537313432835,15.4,1.027027027027027,37,7.366178428761652,24.263157894736842,19.763157894736842,0.0,49.84762500000001,0.0,19.0810461737165
0,Mayank Yadav,Lucknow Super Giants,2022,0,0,1,0,0,0,0.2,0.2,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,Mitchell Marsh,Delhi Capitals,2022,1,1,1,0,1,0,2.0,6.5,22.073170731707318,41,134.07407407407408,30.166666666666668,0.5,22,8.943396226415093,35.90909090909091,24.09090909090909,101.98686407766992,266.6830291262136,17.047812817904376,12.08135593220339
229,Mitchell Marsh,Sunrisers Hyderabad,2020,1,1,1,0,1,0,2.0,2.0,15.625,8,100.80645161290323,17.857142857142858,0.2,5,11.799999999999999,118.0,60.0,63.99322222222222,73.43128571428572,33.42857142857142,12.436363636363637
51,Mitchell Santner,Chennai Super Kings,2022,1,1,1,0,1,0,1.0,1.9,13.422222222222222,45,132.45614035087718,27.454545454545453,0.9473684210526315,57,7.413309982486865,26.12962962962963,21.14814814814815,32.180285714285716,212.87273786407766,13.873558447920425,9.578157030304526
12,Moeen Ali,Chennai Super Kings,2021,1,1,1,0,1,0,2.0,7.0,24.98181818181818,55,158.84393063583815,29.23404255319149,0.75,52,8.45692883895131,28.94871794871795,20.53846153846154,253.75426335877862,218.8689090909091,14.119655340595024,12.640806045340051
75,Mohammad Nabi,Kolkata Knight Riders,2022,1,1,1,0,1,0,1.0,1.0,19.42718446601942,103,136.96098562628336,24.10843373493976,0.7913043478260869,115,6.9688929551692596,27.9010989010989,24.021978021978022,138.24142105263155,455.8076989247312,12.847058823529412,11.623766866991721
160,Mohammad Shami,Gujarat Titans,2022,0,0,1,0,1,0,2.0,6.25,1.6666666666666667,6,90.9090909090909,3.3333333333333335,1.2432432432432432,37,8.840989399293287,27.195652173913043,18.456521739130434,0.0,25.749000000000002,16.7311072056239,10.81983915927077
2421,Mohammed Azharudeen,Royal Challengers Bangalore,2021,0,0,0,1,0,0,0.2,0.2,23.642857142857142,14,170.6185567010309,25.46153846153846,0.0,0,0.0,0.0,0.0,155.0475,90.74766666666667,0.0,0.0
2994,Mohd. Arshad Khan,Mumbai Indians,2022,0,1,1,0,0,0,0.2,0.2,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,Mohit Sharma,Delhi Capitals,2020,0,0,1,0,0,0,0.2,0.5,2.8333333333333335,6,80.95238095238095,8.5,0.7272727272727273,11,10.471153846153847,45.375,26.0,0.0,31.118909090909092,16.226090756792193,21.060482669579898
203,Mohsin Khan,Lucknow Super Giants,2022,0,0,1,0,0,1,0.2,0.2,5.555555555555555,9,121.95121951219512,8.333333333333334,1.3636363636363635,22,6.826666666666666,17.066666666666666,15.0,0.0,32.958,18.666666666666668,9.551020408163266
203,Mohsin Khan,Mumbai Indians,2020,0,0,1,0,0,0,0.2,0.2,6.0,8,133.33333333333331,9.6,1.3157894736842106,19,6.78125,17.36,15.36,0.0,32.958,18.666666666666668,9.551020408163266
197,Moises Henriques,Punjab Kings,2021,1,1,1,0,1,0,1.0,4.2,22.78,50,132.4418604651163,27.78048780487805,0.6153846153846154,13,8.850000000000001,22.125,15.0,151.50335714285717,90.4694255319149,8.608695652173914,8.742857142857142
0,Mujeeb Zadran,Sunrisers Hyderabad,2021,1,0,1,0,1,0,1.0,1.5,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2618,Mukesh Choudhary,Chennai Super Kings,2022,0,0,1,0,0,0,0.2,0.2,4.25,4,130.76923076923077,17.0,1.375,8,9.479289940828403,24.272727272727273,15.363636363636363,0.0,0.0,0.0,0.0
189,Murugan Ashwin,Mumbai Indians,2022,0,0,1,0,0,1,0.2,1.6,9.833333333333334,24,101.72413793103448,18.153846153846153,0.95,60,7.163461538461538,26.140350877192983,21.894736842105264,17.106,103.81920987654321,30.6,10.4
248,Mustafizur Rahman,Delhi Capitals,2022,1,0,1,0,1,0,2.0,2.0,3.5,30,87.5,8.076923076923077,1.3285714285714285,70,7.625405055087493,21.086021505376344,16.591397849462364,0.0,82.872,13.559882859324974,9.745002562788313
248,Mustafizur Rahman,Rajasthan Royals,2021,1,0,1,0,1,0,1.0,1.0,3.5,30,87.5,8.076923076923077,1.3285714285714285,70,7.625405055087493,21.086021505376344,16.591397849462364,0.0,82.872,13.559882859324974,9.745002562788313
43,N. Jagadeesan,Chennai Super Kings,2022,0,0,0,1,0,0,0.2,0.2,30.62857142857143,35,130.89133089133088,46.608695652173914,0.0,0,0.0,0.0,0.0,192.17617647058825,166.23658064516133,0.0,0.0
2529,N. Tilak Varma,Mumbai Indians,2022,0,1,1,0,0,1,0.2,1.7,20.75,8,139.49579831932772,23.714285714285715,0.0,2,9.333333333333334,0.0,0.0,62.901379310344836,0.0,0.0,36.0
48,Nathan Coulter-Nile,Rajasthan Royals,2022,1,0,1,0,1,0,2.0,2.0,9.88,25,150.609756097561,14.529411764705882,1.0909090909090908,44,7.782561894510227,25.104166666666668,19.354166666666668,60.525999999999996,134.54338095238094,13.802979820204941,14.892003085626126
48,Nathan Coulter-Nile,Mumbai Indians,2021,1,0,1,0,1,0,2.0,5.0,9.88,25,150.609756097561,14.529411764705882,1.0909090909090908,44,7.782561894510227,25.104166666666668,19.354166666666668,60.525999999999996,134.54338095238094,13.802979820204941,14.892003085626126
48,Nathan Coulter-Nile,Mumbai Indians,2020,1,0,1,0,1,0,2.0,8.0,11.666666666666666,12,152.17391304347828,17.5,1.1578947368421053,19,7.840579710144928,24.59090909090909,18.818181818181817,0.0,103.63982352941177,14.16258570029383,17.56784078344653
837,Nathan Ellis,Punjab Kings,2022,1,0,1,0,1,0,0.75,0.75,5.9411764705882355,17,117.44186046511629,9.181818181818182,1.103448275862069,29,8.14354066985646,26.59375,19.59375,0.0,87.655,16.933945602260685,11.519447628202757
10,Navdeep Saini,Rajasthan Royals,2022,0,0,1,0,1,0,0.75,2.6,4.4,10,86.27450980392157,14.666666666666666,0.851063829787234,47,7.622418879056047,32.3,25.425,33.356,56.46111111111111,16.5041678741285,12.825374791782343
198,Nicolas Pooran,Sunrisers Hyderabad,2022,1,0,0,1,1,0,1.5,10.75,24.214285714285715,98,145.85125998770744,30.037974683544302,0.0,0,0.0,0.0,0.0,161.36561904761905,509.09104545454545,0.0,0.0
0,Nikhil Shankar Naik,Kolkata Knight Riders,2020,0,0,0,1,0,0,0.2,0.2,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,Nitish Rana,Kolkata Knight Riders,2022,0,1,1,0,0,1,1.0,8.0,24.347826086956523,69,138.9578163771712,26.666666666666668,0.7142857142857143,35,6.6650602409638555,18.44,16.6,208.1945941605839,174.6041743119266,8.307692307692308,9.692307692307692
870,Noor Ahmad,Gujarat Titans,2022,1,0,1,0,0,0,0.3,0.3,0.25,4,50.0,1.0,0.9285714285714286,14,7.97444089456869,32.0,24.076923076923077,0.0,16.708,12.949208992506245,16.66019417475728
529,Obed Mccoy,Rajasthan Royals,2022,1,0,1,0,1,0,0.75,0.75,4.777777777777778,9,126.47058823529412,10.75,1.2272727272727273,22,8.785714285714285,24.296296296296298,16.59259259259259,0.0,51.95209090909091,15.325014180374362,11.502517026946995
702,Odean Smith,Punjab Kings,2022,1,1,1,0,1,0,1.0,6.0,3.5,2,87.5,7.0,0.6666666666666666,12,9.666666666666668,39.875,24.75,0.0,32.0495,33.88235294117647,16.559473780376393
182,Oshane Thomas,Rajasthan Royals,2020,1,0,1,0,0,0,0.5,0.5,2.0,7,53.84615384615385,4.666666666666667,1.3666666666666667,30,9.192660550458715,24.4390243902439,15.951219512195122,0.0,28.877652173913045,13.996774921791854,11.836391684419306
241,Pat Cummins,Kolkata Knight Riders,2022,1,1,1,0,1,0,2.0,7.25,11.733333333333333,15,135.3846153846154,25.142857142857142,1.037037037037037,27,7.505154639175258,26.0,20.785714285714285,0.0,126.58022222222223,13.330071227466789,13.852490042654162
241,Pat Cummins,Kolkata Knight Riders,2020,1,1,1,0,1,0,2.0,15.5,8.5,2,154.54545454545453,17.0,1.375,8,6.666666666666667,18.181818181818183,16.363636363636363,0.0,57.806000000000004,12.034426842958714,9.830324016819194
226,Pavan Deshpande,Royal Challengers Bangalore,2020,0,1,1,0,0,0,0.2,0.2,29.235294117647058,17,142.0,35.5,0.36363636363636365,11,9.285714285714286,48.75,31.5,70.47425000000001,84.23527272727274,0.0,48.0
26,Pawan Negi,Kolkata Knight Riders,2021,0,1,1,0,0,0,0.2,0.5,4.888888888888889,18,93.61702127659575,6.769230769230769,0.8387096774193549,31,7.911504424778761,28.653846153846153,21.73076923076923,42.727999999999994,22.40325,12.831973898858077,51.75
92,Piyush Chawla,Mumbai Indians,2021,0,0,1,0,1,0,1.0,2.4,9.448275862068966,29,137.68844221105527,13.047619047619047,1.1016949152542372,59,7.585365853658536,23.923076923076923,18.923076923076923,0.0,62.61741666666668,15.916490002204773,13.377955493741307
92,Piyush Chawla,Chennai Super Kings,2020,0,0,1,0,1,0,2.0,6.75,8.538461538461538,26,137.88819875776397,12.333333333333334,1.148936170212766,47,7.520958083832335,23.25925925925926,18.555555555555557,0.0,62.61741666666668,16.811457185030175,11.94147349093413
2817,Prabhsimran Singh,Punjab Kings,2022,0,0,0,1,0,0,0.2,0.6,45.8,5,139.6341463414634,76.33333333333333,0.0,0,0.0,0.0,0.0,58.387181818181816,0.0,0.0,0.0
2817,Prabhsimran Singh,Kings XI Punjab,2020,0,0,0,1,0,0,0.2,0.55,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,Pradeep Sangwan,Gujarat Titans,2022,0,1,1,0,0,0,0.2,0.2,13.6,5,151.11111111111111,22.666666666666668,1.2857142857142858,14,8.075471698113207,23.77777777777778,17.666666666666668,0.0,61.37700000000001,12.736931576710582,14.11764705882353
0,Prashant Solanki,Chennai Super Kings,2022,0,0,1,0,0,0,0.2,1.2,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,Prasidh Krishna,Rajasthan Royals,2022,0,0,1,0,1,0,1.0,10.0,0.5,8,23.52941176470588,1.3333333333333333,0.8666666666666667,45,8.127615062761507,33.205128205128204,24.512820512820515,0.0,9.479058823529412,16.215739989918692,12.696240952603317
2321,Pratham Singh,Kolkata Knight Riders,2022,0,1,0,0,0,0,0.2,0.2,31.85,20,130.0,35.388888888888886,0.0,0,0.0,0.0,0.0,85.83833333333334,0.0,0.0,0.0
244,Pravin Dubey,Delhi Capitals,2022,0,1,1,0,0,0,0.2,0.5,16.384615384615383,26,129.8780487804878,25.058823529411764,0.7575757575757576,33,7.284172661870503,27.0,22.24,19.374352941176472,138.34272897196263,0.0,15.4739263803681
952,Pravin Tambe,Kolkata Knight Riders,2020,0,0,1,0,0,0,0.2,0.2,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1978,Prerak Mankad,Punjab Kings,2022,0,1,1,0,0,0,0.2,0.2,20.944444444444443,18,142.8030303030303,31.416666666666668,1.0,15,8.394736842105264,21.266666666666666,15.2,58.852666666666664,81.568,0.0,0.0
204,Prince Balwant Rai Singh,Mumbai Indians,2020,0,1,1,0,0,0,0.2,0.2,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,Priyam Garg,Sunrisers Hyderabad,2022,0,1,0,0,0,1,0.2,0.2,17.956521739130434,23,121.11436950146629,20.65,0.0,0,0.0,0.0,0.0,61.24200000000001,97.31955555555557,0.0,0.0
227,Priyam Garg,Sunrisers Hyderabad,2020,0,1,0,0,0,1,1.0,1.9,24.77777777777778,9,137.6543209876543,31.857142857142858,0.0,0,0.0,0.0,0.0,0.0,62.022285714285715,0.0,0.0
106,Quinton De Kock,Lucknow Super Giants,2022,1,0,0,1,1,0,2.0,6.75,31.20731707317073,82,143.84485666104553,33.23376623376623,0.0,0,0.0,0.0,0.0,988.6475899315737,126.79986956521739,0.0,0.0
1988,R Samarth,Sunrisers Hyderabad,2022,0,1,0,0,0,0,0.2,0.2,15.642857142857142,14,106.31067961165049,16.846153846153847,0.0,0,0.0,0.0,0.0,58.203235294117654,40.80685714285715,0.0,0.0
191,R. Ashwin,Rajasthan Royals,2022,0,1,1,0,1,0,2.0,5.0,11.696969696969697,33,128.66666666666666,14.296296296296296,0.9824561403508771,57,7.418530351437699,27.642857142857142,22.357142857142858,79.53789655172415,149.6458195488722,13.268602336325735,10.60042086931282
201,R. Sai Kishore,Gujarat Titans,2022,0,0,1,0,0,1,0.2,3.0,5.25,8,95.45454545454545,7.0,1.0238095238095237,42,5.659760087241003,20.11627906976744,21.325581395348838,0.0,65.40955555555556,10.223415058755258,14.20058749475451
201,R. Sai Kishore,Chennai Super Kings,2020,0,0,1,0,0,0,0.2,0.2,5.25,8,95.45454545454545,7.0,1.0294117647058822,34,5.855807743658211,20.885714285714286,21.4,0.0,65.40955555555556,11.489087236953548,13.6781898177247
2863,Rahul Buddhi,Mumbai Indians,2022,0,1,0,0,0,0,0.2,0.2,18.2,5,131.8840579710145,22.75,0.0,1,12.0,0.0,0.0,0.0,55.5865,0.0,36.0
123,Rahul Chahar,Punjab Kings,2022,0,0,1,0,1,0,0.75,5.25,3.764705882352941,17,96.96969696969697,10.666666666666666,1.2040816326530612,49,7.382878645343368,22.16949152542373,18.016949152542374,0.0,42.878,12.337599862554764,7.2439024390243905
131,Rahul Tewatia,Gujarat Titans,2022,0,1,1,0,1,0,0.4,9.0,19.022727272727273,44,149.19786096256684,34.875,0.7391304347826086,46,7.224646983311938,27.58823529411765,22.91176470588235,17.962,224.7939481865285,27.0,7.534883720930232
194,Rahul Tripathi,Sunrisers Hyderabad,2022,0,1,0,0,0,1,0.4,8.5,21.303571428571427,56,123.62694300518136,24.854166666666668,0.5714285714285714,7,7.615384615384615,24.75,19.5,200.262901179941,112.59609195402298,0.0,0.0
194,Rahul Tripathi,Kolkata Knight Riders,2020,0,1,0,0,0,0,0.4,0.6,22.428571428571427,42,125.93582887700533,26.914285714285715,0.5714285714285714,7,7.615384615384615,24.75,19.5,145.10018546365916,80.26920689655172,0.0,0.0
0,Raj Angad Bawa,Punjab Kings,2022,0,1,1,0,0,0,0.2,2.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1943,Rajat Patidar,Royal Challengers Bangalore,2021,0,1,0,0,0,0,0.2,0.2,32.857142857142854,21,144.9579831932773,36.31578947368421,0.0,0,0.0,0.0,0.0,92.03023529411765,33.874,0.0,0.0
2856,Rajvardhan Hangargekar,Chennai Super Kings,2022,0,1,1,0,0,0,0.3,1.5,3.0,2,85.71428571428571,6.0,0.0,2,8.857142857142858,0.0,0.0,0.0,0.0,0.0,0.0
2573,Ramandeep Singh,Mumbai Indians,2022,0,1,1,0,0,0,0.2,0.2,6.0,3,78.26086956521739,9.0,1.0,3,6.625,17.666666666666668,16.0,0.0,0.0,0.0,0.0
0,Ramesh Kumar,Kolkata Knight Riders,2022,0,1,0,0,0,0,0.2,0.2,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Rasikh Dar,Kolkata Knight Riders,2022,0,0,1,0,0,0,0.2,0.2,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,Rassie Van Der Dussen,Rajasthan Royals,2022,1,1,0,0,1,0,1.0,1.0,32.26470588235294,68,134.84941610325754,43.01960784313726,0.0,0,0.0,0.0,0.0,264.74891734052113,360.39657309941526,0.0,0.0
213,Ravi Bishnoi,Kings XI Punjab,2020,0,0,1,0,1,0,1.0,2.0,13.5,2,77.14285714285715,27.0,0.8,5,6.9411764705882355,29.5,25.5,0.0,44.93561904761905,30.0,33.0
